key;L;M;S
4124.28125;-2.551969684;17.34941726;0.128084023
4154.71875;-2.539539972;17.39970308;0.128506192
4185.15625;-2.527325681;17.45036072;0.128914497
4215.59375;-2.515320235;17.50138161;0.129309001
4246.03125;-2.503519447;17.55275674;0.129689741
4276.46875;-2.491918934;17.60447714;0.130056765
4306.90625;-2.480514136;17.6565339;0.130410133
4337.34375;-2.469300331;17.70891811;0.130749913
4367.78125;-2.458272656;17.76162094;0.131076187
4398.21875;-2.447426113;17.81463359;0.131389042
4428.65625;-2.436755595;17.86794729;0.131688579
4459.09375;-2.426255887;17.92155332;0.131974905
4489.53125;-2.415921689;17.97544299;0.132248138
4519.96875;-2.405747619;18.02960765;0.132508403
4550.40625;-2.395728233;18.08403868;0.132755834
4580.84375;-2.385858029;18.1387275;0.132990575
4611.28125;-2.376131459;18.19366555;0.133212776
4641.71875;-2.366542942;18.24884431;0.133422595
4672.15625;-2.357086871;18.3042553;0.133620197
4702.59375;-2.347757625;18.35989003;0.133805756
4733.03125;-2.338549576;18.41574009;0.133979452
4763.46875;-2.3294571;18.47179706;0.13414147
4793.90625;-2.320474586;18.52805255;0.134292005
4824.34375;-2.311596446;18.5844982;0.134431256
4854.78125;-2.302817124;18.64112567;0.134559427
4885.21875;-2.294131107;18.69792663;0.134676731
4915.65625;-2.285532933;18.75489278;0.134783385
4946.09375;-2.277017201;18.81201584;0.134879611
4976.53125;-2.268578584;18.86928753;0.134965637
5006.96875;-2.260211837;18.92669959;0.135041695
5037.40625;-2.251911809;18.98424378;0.135108024
5067.84375;-2.243673453;19.04191185;0.135164867
5098.28125;-2.235491842;19.09969557;0.135212469
5128.71875;-2.227362173;19.15758672;0.135251083
5159.15625;-2.21927979;19.21557707;0.135280963
5189.59375;-2.211240187;19.27365839;0.135302371
5220.03125;-2.203239029;19.33182247;0.135315568
5250.46875;-2.195272161;19.39006106;0.135320824
5280.90625;-2.187335625;19.44836594;0.135318407
5311.34375;-2.179425674;19.50672885;0.135308594
5341.78125;-2.171538789;19.56514153;0.135291662
5372.21875;-2.163671689;19.62359571;0.135267891
5402.65625;-2.155821357;19.6820831;0.135237567
5433.09375;-2.147985046;19.74059538;0.135200976
5463.53125;-2.140160305;19.7991242;0.135158409
5493.96875;-2.132344989;19.85766121;0.135110159
5524.40625;-2.124537282;19.916198;0.135056522
5554.84375;-2.116735712;19.97472615;0.134997797
5585.28125;-2.108939167;20.03323719;0.134934285
5615.71875;-2.10114692;20.09172262;0.134866291
5646.15625;-2.093358637;20.15017387;0.134794121
5676.59375;-2.085574403;20.20858236;0.134718085
5707.03125;-2.077794735;20.26693944;0.134638494
5737.46875;-2.070020599;20.32523642;0.134555663
5767.90625;-2.062253431;20.38346455;0.13446991
5798.34375;-2.054495145;20.44161501;0.134381553
5828.78125;-2.046748156;20.49967894;0.134290916
5859.21875;-2.039015385;20.5576474;0.134198323
5889.65625;-2.031300282;20.6155114;0.134104101
5920.09375;-2.023606828;20.67326189;0.134008581
5950.53125;-2.015942013;20.73088905;0.133912066
5980.96875;-2.008305745;20.7883851;0.133814954
6011.40625;-2.000706389;20.84574003;0.133717552
6041.84375;-1.993150137;20.90294449;0.1336202
6072.28125;-1.985643741;20.95998909;0.133523244
6102.71875;-1.97819451;21.01686433;0.133427032
6133.15625;-1.970810308;21.07356067;0.133331914
6163.59375;-1.96349954;21.1300685;0.133238245
6194.03125;-1.956271141;21.18637813;0.133146383
6224.46875;-1.949134561;21.24247982;0.13305669
6254.90625;-1.942099744;21.29836376;0.132969531
6285.34375;-1.935177101;21.35402009;0.132885274
6315.78125;-1.92837748;21.40943891;0.132804292
6346.21875;-1.921712136;21.46461026;0.132726962
6376.65625;-1.915192685;21.51952414;0.132653664
6407.09375;-1.908831065;21.57417053;0.132584784
6437.53125;-1.902639482;21.62853937;0.132520711
6467.96875;-1.896630358;21.68262062;0.132461838
6498.40625;-1.890816268;21.73640419;0.132408563
6528.84375;-1.885209876;21.78988003;0.132361289
