key;L;M;S
3393.78125;-0.935042447;30.0749257;0.188217723
3424.21875;-0.923756041;30.39308176;0.18918255
3454.65625;-0.912801445;30.71490093;0.190124286
3485.09375;-0.902197638;31.0403221;0.191041375
3515.53125;-0.891962513;31.36927506;0.191932319
3545.96875;-0.882112919;31.7016805;0.192795682
3576.40625;-0.872664706;32.03744999;0.193630095
3606.84375;-0.863632768;32.37648607;0.19443426
3637.28125;-0.855031092;32.71868225;0.195206948
3667.71875;-0.846872805;33.06392318;0.195947008
3698.15625;-0.839170224;33.4120847;0.196653365
3728.59375;-0.831934903;33.76303402;0.197325023
3759.03125;-0.825177688;34.1166299;0.197961065
3789.46875;-0.818908758;34.47272283;0.198560655
3819.90625;-0.813137675;34.83115524;0.199123037
3850.34375;-0.807873433;35.19176177;0.199647538
3880.78125;-0.803122613;35.55437176;0.200133598
3911.21875;-0.79889771;35.91879976;0.200580618
3941.65625;-0.795203499;36.28486194;0.200988216
3972.09375;-0.792047959;36.65236365;0.201356017
4002.53125;-0.789435274;37.02110818;0.201683791
4032.96875;-0.787374433;37.39088668;0.201971282
4063.40625;-0.785870695;37.76148905;0.202218375
4093.84375;-0.784929893;38.1326991;0.202425006
4124.28125;-0.784557605;38.50429603;0.202591183
4154.71875;-0.78475917;38.87605489;0.20271698
4185.15625;-0.785539703;39.24774707;0.202802535
4215.59375;-0.786904102;39.61914076;0.202848049
4246.03125;-0.788858208;39.98999994;0.202853758
4276.46875;-0.791403051;40.36009244;0.202820053
4306.90625;-0.794546352;40.72917544;0.202747236
4337.34375;-0.79829102;41.09701099;0.202635758
4367.78125;-0.802640891;41.46335907;0.202486098
4398.21875;-0.807599577;41.82797963;0.202298783
4428.65625;-0.813170461;42.19063313;0.202074385
4459.09375;-0.819356692;42.55108107;0.201813521
4489.53125;-0.826161176;42.90908653;0.201516851
4519.96875;-0.833586038;43.2644155;0.201185082
4550.40625;-0.841634949;43.61683402;0.200818928
4580.84375;-0.850307441;43.9661169;0.200419208
4611.28125;-0.859607525;44.31203579;0.199986681
4641.71875;-0.869534339;44.65437319;0.199522233
4672.15625;-0.880088651;44.99291356;0.199026736
4702.59375;-0.891270585;45.32744704;0.198501096
4733.03125;-0.903079458;45.65777013;0.197946255
4763.46875;-0.915513542;45.98368656;0.197363191
4793.90625;-0.928569454;46.30500858;0.196752931
4824.34375;-0.942245864;46.62155183;0.196116472
4854.78125;-0.956537923;46.93314404;0.19545489
4885.21875;-0.971440492;47.23962058;0.194769279
4915.65625;-0.986947308;47.54082604;0.194060758
4946.09375;-1.003050887;47.83661466;0.193330477
4976.53125;-1.019742425;48.12685082;0.192579614
5006.96875;-1.037011698;48.41140938;0.191809374
5037.40625;-1.054846957;48.69017613;0.191020995
5067.84375;-1.073234825;48.9630481;0.190215739
5098.28125;-1.092160195;49.22993391;0.189394901
5128.71875;-1.111606122;49.49075409;0.188559804
5159.15625;-1.131553723;49.74544132;0.187711798
5189.59375;-1.151982079;49.99394068;0.186852266
5220.03125;-1.172868141;50.23620985;0.185982617
5250.46875;-1.19418462;50.47222213;0.185104331
5280.90625;-1.215907492;50.70195581;0.184218803
5311.34375;-1.238005268;50.92540942;0.183327556
5341.78125;-1.260445591;51.14259229;0.182432113
5372.21875;-1.283193626;51.3535268;0.181534018
5402.65625;-1.306212032;51.55824831;0.180634839
5433.09375;-1.329460945;51.75680513;0.179736168
5463.53125;-1.35289798;51.94925841;0.178839614
5493.96875;-1.376478254;52.13568193;0.177946804
5524.40625;-1.400154426;52.31616197;0.177059379
5554.84375;-1.423876772;52.49079703;0.17617899
5585.28125;-1.447593267;52.65969757;0.175307296
5615.71875;-1.471249702;52.82298572;0.174445958
5646.15625;-1.494789826;52.9807949;0.173596636
5676.59375;-1.518155513;53.13326946;0.172760982
5707.03125;-1.541286949;53.28056425;0.17194064
5737.46875;-1.564122852;53.42284417;0.171137232
5767.90625;-1.586600712;53.5602837;0.170352363
5798.34375;-1.608657054;53.69306637;0.169587605
5828.78125;-1.630227728;53.82138422;0.168844497
5859.21875;-1.651248208;53.94543725;0.168124538
5889.65625;-1.67165392;54.06543278;0.167429179
5920.09375;-1.691380583;54.18158486;0.166759816
5950.53125;-1.710364557;54.29411356;0.166117788
5980.96875;-1.728543207;54.40324431;0.165504365
6011.40625;-1.745855274;54.50920717;0.164920747
6041.84375;-1.762241248;54.61223603;0.164368054
6072.28125;-1.777643747;54.71256787;0.16384732
6102.71875;-1.792007891;54.81044184;0.163359491
6133.15625;-1.805281675;54.90609842;0.162905415
6163.59375;-1.817416335;54.99977846;0.162485839
6194.03125;-1.828366707;55.09172217;0.162101402
6224.46875;-1.838091576;55.18216811;0.161752634
6254.90625;-1.846554015;55.271352;0.161439944
6285.34375;-1.853721704;55.35950558;0.161163623
6315.78125;-1.859567242;55.44685531;0.160923833
6346.21875;-1.864068443;55.53362107;0.160720609
6376.65625;-1.86720861;55.62001464;0.16055385
6407.09375;-1.8689768;55.70623826;0.160423319
6437.53125;-1.869371157;55.79247939;0.160328578
6467.96875;-1.868386498;55.87892356;0.160269232
6498.40625;-1.866033924;55.96573022;0.160244549
6528.84375;-1.862327775;56.05304601;0.160253714
6559.28125;-1.857289195;56.14099882;0.160295765
6589.71875;-1.850946286;56.22969564;0.16036959
6620.15625;-1.84333425;56.3192203;0.16047393
6650.59375;-1.834495505;56.40963105;0.160607377
6681.03125;-1.824479785;56.50095811;0.16076838
6711.46875;-1.813344222;56.59320107;0.160955249
6741.90625;-1.801153404;56.68632619;0.161166157
6772.34375;-1.787979408;56.78026364;0.161399151
6802.78125;-1.773901816;56.87490465;0.161652158
6833.21875;-1.759007704;56.97009856;0.161922998
6863.65625;-1.743391606;57.06564989;0.162209399
6894.09375;-1.72715546;57.16131528;0.162509006
6924.53125;-1.710410733;57.25679821;0.162819353
6954.96875;-1.693267093;57.35175792;0.163138124
6985.40625;-1.67585442;57.44578172;0.163462715
7015.84375;-1.658302847;57.53840429;0.163790683
7046.28125;-1.640747464;57.62910094;0.164119574
7076.71875;-1.623332891;57.7172758;0.164446997
7107.15625;-1.606209374;57.80226553;0.164770638
7137.59375;-1.589533346;57.88333502;0.165088289
7168.03125;-1.573467222;57.95967458;0.165397881
7198.46875;-1.558179166;58.0303973;0.165697507
7228.90625;-1.543846192;58.09453209;0.165985386
7259.34375;-1.530642461;58.15103575;0.166260109
7289.78125;-1.518754013;58.1987714;0.16652037
7305.0;-1.51336185;58.21897289;0.166644749
