key;L;M;S
3515.53125;0.469466904;136.7556923;0.047014827
3545.96875;0.477704608;137.1741794;0.047133525
3576.40625;0.48558272;137.5899378;0.047252654
3606.84375;0.492947182;138.0032114;0.047371961
3637.28125;0.499652617;138.4142703;0.047491194
3667.71875;0.505564115;138.8234114;0.047610108
3698.15625;0.510559047;139.2309592;0.047728463
3728.59375;0.514528903;139.6372663;0.04784603
3759.03125;0.517381177;140.042714;0.047962592
3789.46875;0.519041285;140.4477127;0.048077942
3819.90625;0.519454524;140.8527022;0.048191889
3850.34375;0.518588072;141.2581515;0.048304259
3880.78125;0.516433004;141.6645592;0.048414893
3911.21875;0.513006312;142.072452;0.048523648
3941.65625;0.508352901;142.4823852;0.048630402
3972.09375;0.502547502;142.8949403;0.04873505
4002.53125;0.495696454;143.3107241;0.048837504
4032.96875;0.487939275;143.7303663;0.048937694
4063.40625;0.479449924;144.1545167;0.049035564
4093.84375;0.470437652;144.5838414;0.049131073
4124.28125;0.461147305;145.0190192;0.049224189
4154.71875;0.451858946;145.4607359;0.049314887
4185.15625;0.442886661;145.9096784;0.049403145
4215.59375;0.434576385;146.3665278;0.049488934
4246.03125;0.427302633;146.8319513;0.049572216
4276.46875;0.421464027;147.3065929;0.049652935
4306.90625;0.417477538;147.7910635;0.049731004
4337.34375;0.415771438;148.2859294;0.0498063
4367.78125;0.416777012;148.7917006;0.04987865
4398.21875;0.420919142;149.3088178;0.049947823
4428.65625;0.428606007;149.8376391;0.050013518
4459.09375;0.440218167;150.3784267;0.050075353
4489.53125;0.456097443;150.9313331;0.050132858
4519.96875;0.476536014;151.4963887;0.050185471
4550.40625;0.501766234;152.0734897;0.050232532
4580.84375;0.531951655;152.6623878;0.050273285
4611.28125;0.567179725;153.2626819;0.050306885
4641.71875;0.607456565;153.8738124;0.050332406
4672.15625;0.652704121;154.495058;0.05034886
4702.59375;0.702759868;155.1255365;0.050355216
4733.03125;0.757379106;155.7642086;0.050350423
4763.46875;0.816239713;156.4098858;0.050333444
4793.90625;0.878947416;157.0612415;0.050303283
4824.34375;0.945053486;157.7168289;0.050259018
4854.78125;1.014046108;158.3750929;0.050199837
4885.21875;1.085383319;159.034399;0.050125062
4915.65625;1.158487278;159.6930501;0.05003418
4946.09375;1.232768816;160.3493168;0.049926861
4976.53125;1.307628899;161.0014586;0.049802977
5006.96875;1.382473225;161.6477515;0.04966261
5037.40625;1.456720479;162.2865119;0.049506051
5067.84375;1.529810247;162.9161202;0.049333801
5098.28125;1.601219573;163.535045;0.049146553
5128.71875;1.670433444;164.1418486;0.04894519
5159.15625;1.736995571;164.7352199;0.048730749
5189.59375;1.800483802;165.3139755;0.048504404
5220.03125;1.860518777;165.8770715;0.048267442
5250.46875;1.916765525;166.4236087;0.04802123
5280.90625;1.968934444;166.9528354;0.047767192
