key;L;M;S
3393.78125;-1.315291073;29.48358527;0.169655235
3424.21875;-1.30568824;29.75800198;0.170673022
3454.65625;-1.295369867;30.03602021;0.17169797
3485.09375;-1.284374967;30.31770417;0.17272854
3515.53125;-1.272750864;30.60311107;0.173762961
3545.96875;-1.260539193;30.89230072;0.174799493
3576.40625;-1.247783611;31.18532984;0.175836284
3606.84375;-1.234527763;31.48225315;0.176871417
3637.28125;-1.220815047;31.78312329;0.177902912
3667.71875;-1.206688407;32.08799062;0.17892874
3698.15625;-1.19219015;32.39690313;0.17994683
3728.59375;-1.177361786;32.7099062;0.180955078
3759.03125;-1.162243894;33.02704244;0.181951361
3789.46875;-1.146876007;33.34835148;0.182933537
3819.90625;-1.131296524;33.67386973;0.183899465
3850.34375;-1.115542634;34.00363017;0.184847006
3880.78125;-1.099650267;34.33766207;0.185774041
3911.21875;-1.083654055;34.67599076;0.18667847
3941.65625;-1.067587314;35.01863732;0.187558229
3972.09375;-1.051482972;35.36561737;0.18841128
4002.53125;-1.035367321;35.71694723;0.189235738
4032.96875;-1.019277299;36.07262569;0.190029545
4063.40625;-1.003235326;36.43265996;0.190790973
4093.84375;-0.987269866;36.79704392;0.191518224
4124.28125;-0.971406609;37.1657671;0.192209619
4154.71875;-0.955670107;37.53881268;0.192863569
4185.15625;-0.940083834;37.91615721;0.193478582
4215.59375;-0.924670244;38.2977703;0.194053274
4246.03125;-0.909450843;38.6836143;0.194586368
4276.46875;-0.894446258;39.07364401;0.195076705
4306.90625;-0.879676305;39.46780643;0.195523246
4337.34375;-0.865160071;39.86604044;0.195925079
4367.78125;-0.850915987;40.26827652;0.196281418
4398.21875;-0.836961905;40.67443658;0.196591612
4428.65625;-0.823315176;41.08443363;0.19685514
4459.09375;-0.809992726;41.49817164;0.19707162
4489.53125;-0.797011132;41.91554528;0.197240806
4519.96875;-0.784386693;42.33643978;0.197362591
4550.40625;-0.772135506;42.76073078;0.197437004
4580.84375;-0.760273528;43.18828419;0.19746421
4611.28125;-0.748815968;43.61895703;0.197444522
4641.71875;-0.737780398;44.0525931;0.197378345
4672.15625;-0.727181568;44.48903027;0.197266263
4702.59375;-0.717035494;44.92809483;0.197108968
4733.03125;-0.707358338;45.36960315;0.196907274
4763.46875;-0.698166437;45.81336172;0.196662115
4793.90625;-0.689476327;46.25916729;0.196374538
4824.34375;-0.68130475;46.70680701;0.196045701
4854.78125;-0.673668658;47.15605863;0.195676862
4885.21875;-0.666585194;47.60669074;0.19526938
4915.65625;-0.660069969;48.05846572;0.19482473
4946.09375;-0.654142602;48.51113138;0.19434441
4976.53125;-0.648819666;48.96443224;0.193830046
5006.96875;-0.644118611;49.41810374;0.193283319
5037.40625;-0.640056805;49.87187409;0.192705974
5067.84375;-0.636651424;50.32546478;0.192099812
5098.28125;-0.633919328;50.77859121;0.191466681
5128.71875;-0.631876912;51.23096332;0.190808471
5159.15625;-0.63053994;51.68228625;0.190127105
5189.59375;-0.629923353;52.13226113;0.18942453
5220.03125;-0.630041066;52.58058583;0.188702714
5250.46875;-0.630905733;53.02695588;0.187963636
5280.90625;-0.632528509;53.47106525;0.187209281
5311.34375;-0.634918779;53.91260737;0.18644163
5341.78125;-0.638083884;54.35127608;0.185662657
5372.21875;-0.642028835;54.78676659;0.184874323
5402.65625;-0.646756013;55.21877657;0.184078567
5433.09375;-0.652262297;55.64701131;0.183277339
5463.53125;-0.658551638;56.07116407;0.182472427
5493.96875;-0.665609025;56.49095862;0.181665781
5524.40625;-0.673425951;56.90610886;0.18085918
5554.84375;-0.681987284;57.31634059;0.180054395
5585.28125;-0.691273614;57.72138846;0.179253153
5615.71875;-0.701261055;58.12099696;0.178457127
5646.15625;-0.711921092;58.51492143;0.177667942
5676.59375;-0.723218488;58.90293208;0.176887192
5707.03125;-0.735121189;59.28479948;0.176116307
5737.46875;-0.747580416;59.66032626;0.175356814
5767.90625;-0.760550666;60.02931704;0.174610071
5798.34375;-0.773984558;60.39158721;0.173877336
5828.78125;-0.787817728;60.74698785;0.173159953
5859.21875;-0.801993069;61.09536847;0.172459052
5889.65625;-0.816446409;61.43660077;0.171775726
5920.09375;-0.831110299;61.77057372;0.171110986
5950.53125;-0.845914498;62.09719399;0.170465756
5980.96875;-0.860786514;62.41638628;0.169840869
6011.40625;-0.875652181;62.72809362;0.169237063
6041.84375;-0.890436283;63.03227756;0.168654971
6072.28125;-0.905063185;63.32891841;0.168095124
6102.71875;-0.91945749;63.61801537;0.16755794
6133.15625;-0.933544683;63.89958662;0.167043722
6163.59375;-0.947251765;64.17366943;0.166552654
6194.03125;-0.960507855;64.44032016;0.166084798
6224.46875;-0.973244762;64.69961427;0.16564009
6254.90625;-0.985397502;64.95164625;0.165218341
6285.34375;-0.996904762;65.1965295;0.164819236
6315.78125;-1.007705555;65.43440186;0.16444238
6346.21875;-1.017756047;65.66540015;0.164087103
6376.65625;-1.027002713;65.88970117;0.163752791
6407.09375;-1.035402243;66.10749114;0.163438661
6437.53125;-1.042916356;66.31897311;0.163143825
6467.96875;-1.049511871;66.52436618;0.162867311
6498.40625;-1.055160732;66.72390443;0.162608072
6528.84375;-1.059840019;66.91783563;0.162365006
6559.28125;-1.063531973;67.10641956;0.162136973
6589.71875;-1.066224038;67.28992603;0.161922819
6620.15625;-1.067908908;67.46863255;0.161721398
6650.59375;-1.068589885;67.64281378;0.16153153
6681.03125;-1.068261146;67.8127675;0.161352313
6711.46875;-1.066933756;67.97877331;0.161182785
6741.90625;-1.064620976;68.14111022;0.161022184
6772.34375;-1.061341755;68.30004741;0.160869943
6802.78125;-1.057116957;68.4558454;0.160725793
6833.21875;-1.051988979;68.60872174;0.160589574
6863.65625;-1.04599033;68.75889263;0.1604617
6894.09375;-1.039168248;68.90653028;0.160342924
6924.53125;-1.031579574;69.05176427;0.160234478
6954.96875;-1.023291946;69.19467288;0.160138158
6985.40625;-1.014385118;69.33527376;0.160056393
7015.84375;-1.004952366;69.47351373;0.159992344
7046.28125;-0.995101924;69.60925782;0.159949989
7076.71875;-0.984958307;69.74227758;0.159934231
7107.15625;-0.974663325;69.87223885;0.159951004
7137.59375;-0.964376555;69.99868896;0.160007394
7168.03125;-0.954274945;70.12104381;0.160111769
7198.46875;-0.944551187;70.23857482;0.160273918
7228.90625;-0.935410427;70.35039626;0.160505203
7259.34375;-0.927059784;70.45546105;0.160818788
7289.78125;-0.919718461;70.55252127;0.161229617
7305.0;-0.91648762;70.59761453;0.161476792
